account_id,client_name,advisor_name,region,segment,account_type,asset_class,allocation_pct,market_value
A00418,Emily Whitfield,Warren Tsai,West,High Net Worth,Traditional IRA,Cash & Equivalents,0.0099,15735.9
A00418,Emily Whitfield,Warren Tsai,West,High Net Worth,Traditional IRA,Alternatives,0.063,100379.95
A00419,Emily Whitfield,Warren Tsai,West,High Net Worth,Roth IRA,US Equity,0.4245,264151.56
A00419,Emily Whitfield,Warren Tsai,West,High Net Worth,Roth IRA,International Equity,0.1411,87795.52
A00419,Emily Whitfield,Warren Tsai,West,High Net Worth,Roth IRA,Fixed Income,0.2673,166325.92
A00419,Emily Whitfield,Warren Tsai,West,High Net Worth,Roth IRA,Cash & Equivalents,0.0771,47953.2
A00419,Emily Whitfield,Warren Tsai,West,High Net Worth,Roth IRA,Alternatives,0.0902,56104.55
A00420,Emily Whitfield,Warren Tsai,West,High Net Worth,Trust,US Equity,0.4223,748999.31
A00420,Emily Whitfield,Warren Tsai,West,High Net Worth,Trust,International Equity,0.1976,350469.02
A00420,Emily Whitfield,Warren Tsai,West,High Net Worth,Trust,Fixed Income,0.2099,372349.14
A00420,Emily Whitfield,Warren Tsai,West,High Net Worth,Trust,Cash & Equivalents,0.0758,134406.51
A00420,Emily Whitfield,Warren Tsai,West,High Net Worth,Trust,Alternatives,0.0944,167460.77
A00421,Emily Quinlan,Warren Tsai,West,Mass Affluent,401(k) Rollover,US Equity,0.4893,68866.73
A00421,Emily Quinlan,Warren Tsai,West,Mass Affluent,401(k) Rollover,International Equity,0.1507,21207.88
A00421,Emily Quinlan,Warren Tsai,West,Mass Affluent,401(k) Rollover,Fixed Income,0.337,47423.61
A00421,Emily Quinlan,Warren Tsai,West,Mass Affluent,401(k) Rollover,Cash & Equivalents,0.0115,1617.73
A00421,Emily Quinlan,Warren Tsai,West,Mass Affluent,401(k) Rollover,Alternatives,0.0115,1617.73
A00422,Emily Quinlan,Warren Tsai,West,Mass Affluent,Taxable Brokerage,US Equity,0.5549,59497.97
A00422,Emily Quinlan,Warren Tsai,West,Mass Affluent,Taxable Brokerage,International Equity,0.1075,11530.91
A00422,Emily Quinlan,Warren Tsai,West,Mass Affluent,Taxable Brokerage,Fixed Income,0.2587,27739.11
A00422,Emily Quinlan,Warren Tsai,West,Mass Affluent,Taxable Brokerage,Cash & Equivalents,0.0545,5844.83
A00422,Emily Quinlan,Warren Tsai,West,Mass Affluent,Taxable Brokerage,Alternatives,0.0244,2616.06
A00423,Emily Quinlan,Warren Tsai,West,Mass Affluent,Trust,US Equity,0.4675,37480.82
A00423,Emily Quinlan,Warren Tsai,West,Mass Affluent,Trust,International Equity,0.0969,7765.43
A00423,Emily Quinlan,Warren Tsai,West,Mass Affluent,Trust,Fixed Income,0.3177,25467.48
A00423,Emily Quinlan,Warren Tsai,West,Mass Affluent,Trust,Cash & Equivalents,0.0494,3956.4
A00423,Emily Quinlan,Warren Tsai,West,Mass Affluent,Trust,Alternatives,0.0686,5497.58
A00424,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,Trust,US Equity,0.4463,481209.08
A00424,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,Trust,International Equity,0.2072,223364.76
A00424,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,Trust,Fixed Income,0.2257,243373.97
A00424,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,Trust,Cash & Equivalents,0.0148,16009.78
A00424,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,Trust,Alternatives,0.106,114260.07
A00425,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,Roth IRA,US Equity,0.4062,255574.78
A00425,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,Roth IRA,International Equity,0.2197,138209.41
A00425,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,Roth IRA,Fixed Income,0.2337,147022.53
A00425,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,Roth IRA,Cash & Equivalents,0.0773,48624.84
A00425,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,Roth IRA,Alternatives,0.0632,39750.33
A00426,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,Traditional IRA,US Equity,0.4215,187550.83
A00426,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,Traditional IRA,International Equity,0.2109,93830.59
A00426,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,Traditional IRA,Fixed Income,0.2334,103855.94
A00426,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,Traditional IRA,Cash & Equivalents,0.0588,26148.33
A00426,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,Traditional IRA,Alternatives,0.0756,33622.02
A00427,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,401(k) Rollover,US Equity,0.401,135392.08
A00427,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,401(k) Rollover,International Equity,0.1773,59862.49
A00427,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,401(k) Rollover,Fixed Income,0.2617,88368.68
A00427,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,401(k) Rollover,Cash & Equivalents,0.0285,9628.62
A00427,James Sandoval,Priya Raghunathan,Midwest,High Net Worth,401(k) Rollover,Alternatives,0.1315,44397.59
A00428,Patricia Dunmore,Declan Moreau,West,Mass Affluent,Taxable Brokerage,US Equity,0.4934,36846.11
A00428,Patricia Dunmore,Declan Moreau,West,Mass Affluent,Taxable Brokerage,International Equity,0.0781,5832.99
A00428,Patricia Dunmore,Declan Moreau,West,Mass Affluent,Taxable Brokerage,Fixed Income,0.3411,25472.09
A00428,Patricia Dunmore,Declan Moreau,West,Mass Affluent,Taxable Brokerage,Cash & Equivalents,0.0691,5157.61
A00428,Patricia Dunmore,Declan Moreau,West,Mass Affluent,Taxable Brokerage,Alternatives,0.0184,1371.65
A00429,Patricia Dunmore,Declan Moreau,West,Mass Affluent,Traditional IRA,US Equity,0.4363,65683.54
A00429,Patricia Dunmore,Declan Moreau,West,Mass Affluent,Traditional IRA,International Equity,0.2155,32445.48
A00429,Patricia Dunmore,Declan Moreau,West,Mass Affluent,Traditional IRA,Fixed Income,0.2448,36862.03
A00429,Patricia Dunmore,Declan Moreau,West,Mass Affluent,Traditional IRA,Cash & Equivalents,0.0573,8633.32
A00429,Patricia Dunmore,Declan Moreau,West,Mass Affluent,Traditional IRA,Alternatives,0.046,6931.1
A00430,Patricia Dunmore,Declan Moreau,West,Mass Affluent,Roth IRA,US Equity,0.3898,51516.08
A00430,Patricia Dunmore,Declan Moreau,West,Mass Affluent,Roth IRA,International Equity,0.143,18902.22
A00430,Patricia Dunmore,Declan Moreau,West,Mass Affluent,Roth IRA,Fixed Income,0.2987,39485.32
A00430,Patricia Dunmore,Declan Moreau,West,Mass Affluent,Roth IRA,Cash & Equivalents,0.0779,10297.25
A00430,Patricia Dunmore,Declan Moreau,West,Mass Affluent,Roth IRA,Alternatives,0.0906,11968.53
A00431,David Marchetti,Marcus Ellery,Midwest,High Net Worth,Taxable Brokerage,US Equity,0.4396,832729.84
A00431,David Marchetti,Marcus Ellery,Midwest,High Net Worth,Taxable Brokerage,International Equity,0.134,253817.3
A00431,David Marchetti,Marcus Ellery,Midwest,High Net Worth,Taxable Brokerage,Fixed Income,0.2483,470290.29
A00431,David Marchetti,Marcus Ellery,Midwest,High Net Worth,Taxable Brokerage,Cash & Equivalents,0.0603,114249.73
A00431,David Marchetti,Marcus Ellery,Midwest,High Net Worth,Taxable Brokerage,Alternatives,0.1178,223227.93
A00432,David Marchetti,Marcus Ellery,Midwest,High Net Worth,Roth IRA,US Equity,0.3957,689895.96
A00432,David Marchetti,Marcus Ellery,Midwest,High Net Worth,Roth IRA,International Equity,0.176,306843.03
A00432,David Marchetti,Marcus Ellery,Midwest,High Net Worth,Roth IRA,Fixed Income,0.2775,483698.37
A00432,David Marchetti,Marcus Ellery,Midwest,High Net Worth,Roth IRA,Cash & Equivalents,0.0792,138064.76
A00432,David Marchetti,Marcus Ellery,Midwest,High Net Worth,Roth IRA,Alternatives,0.0716,124831.08
A00433,Lisa Nakamura,Nina Castellanos,Southeast,High Net Worth,Taxable Brokerage,US Equity,0.4191,1041252.63
A00433,Lisa Nakamura,Nina Castellanos,Southeast,High Net Worth,Taxable Brokerage,International Equity,0.2191,544487.66
A00433,Lisa Nakamura,Nina Castellanos,Southeast,High Net Worth,Taxable Brokerage,Fixed Income,0.2748,682841.85
A00433,Lisa Nakamura,Nina Castellanos,Southeast,High Net Worth,Taxable Brokerage,Cash & Equivalents,0.0286,71039.17
A00433,Lisa Nakamura,Nina Castellanos,Southeast,High Net Worth,Taxable Brokerage,Alternatives,0.0583,144942.74
A00434,Rebecca Kowalski,Rowan Blackwell,Southeast,High Net Worth,Taxable Brokerage,US Equity,0.4338,397494.57
A00434,Rebecca Kowalski,Rowan Blackwell,Southeast,High Net Worth,Taxable Brokerage,International Equity,0.1762,161429.48
A00434,Rebecca Kowalski,Rowan Blackwell,Southeast,High Net Worth,Taxable Brokerage,Fixed Income,0.2453,224760.32
A00434,Rebecca Kowalski,Rowan Blackwell,Southeast,High Net Worth,Taxable Brokerage,Cash & Equivalents,0.057,52195.76
A00434,Rebecca Kowalski,Rowan Blackwell,Southeast,High Net Worth,Taxable Brokerage,Alternatives,0.0878,80457.14
A00435,Rebecca Kowalski,Rowan Blackwell,Southeast,High Net Worth,401(k) Rollover,US Equity,0.4529,126091.46
A00435,Rebecca Kowalski,Rowan Blackwell,Southeast,High Net Worth,401(k) Rollover,International Equity,0.2447,68114.36
A00435,Rebecca Kowalski,Rowan Blackwell,Southeast,High Net Worth,401(k) Rollover,Fixed Income,0.2336,65034.46
A00435,Rebecca Kowalski,Rowan Blackwell,Southeast,High Net Worth,401(k) Rollover,Cash & Equivalents,0.0106,2949.8
A00435,Rebecca Kowalski,Rowan Blackwell,Southeast,High Net Worth,401(k) Rollover,Alternatives,0.0583,16223.93
A00436,Robert Quinlan,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,US Equity,0.469,49017.29
A00436,Robert Quinlan,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,International Equity,0.123,12854.07
A00436,Robert Quinlan,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,Fixed Income,0.2734,28574.07
A00436,Robert Quinlan,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,Cash & Equivalents,0.0568,5935.44
A00436,Robert Quinlan,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,Alternatives,0.0779,8138.83
A00437,Lisa Brennan,Marcus Ellery,Midwest,Mass Affluent,Taxable Brokerage,US Equity,0.427,126084.88
A00437,Lisa Brennan,Marcus Ellery,Midwest,Mass Affluent,Taxable Brokerage,International Equity,0.1511,44625.45
A00437,Lisa Brennan,Marcus Ellery,Midwest,Mass Affluent,Taxable Brokerage,Fixed Income,0.2788,82332.2
A00437,Lisa Brennan,Marcus Ellery,Midwest,Mass Affluent,Taxable Brokerage,Cash & Equivalents,0.0411,12137.8
A00437,Lisa Brennan,Marcus Ellery,Midwest,Mass Affluent,Taxable Brokerage,Alternatives,0.102,30135.0
A00438,Carol Zabala,Grant Sheffield,Northeast,High Net Worth,401(k) Rollover,US Equity,0.4267,615276.27
A00438,Carol Zabala,Grant Sheffield,Northeast,High Net Worth,401(k) Rollover,International Equity,0.1484,213980.03
A00438,Carol Zabala,Grant Sheffield,Northeast,High Net Worth,401(k) Rollover,Fixed Income,0.2618,377521.09
A00438,Carol Zabala,Grant Sheffield,Northeast,High Net Worth,401(k) Rollover,Cash & Equivalents,0.0951,137102.81
A00438,Carol Zabala,Grant Sheffield,Northeast,High Net Worth,401(k) Rollover,Alternatives,0.0679,97936.92
A00439,Carol Zabala,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,US Equity,0.4312,290829.31
A00439,Carol Zabala,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,International Equity,0.171,115331.68
A00439,Carol Zabala,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,Fixed Income,0.2316,156186.06
A00439,Carol Zabala,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,Cash & Equivalents,0.037,24954.04
A00439,Carol Zabala,Grant Sheffield,Northeast,High Net Worth,Traditional IRA,Alternatives,0.1291,87098.24
A00440,David Zabala,Rowan Blackwell,Southeast,Mass Affluent,Trust,US Equity,0.3963,155438.21
A00440,David Zabala,Rowan Blackwell,Southeast,Mass Affluent,Trust,International Equity,0.1467,57527.4
A00440,David Zabala,Rowan Blackwell,Southeast,Mass Affluent,Trust,Fixed Income,0.3018,118393.52
A00440,David Zabala,Rowan Blackwell,Southeast,Mass Affluent,Trust,Cash & Equivalents,0.0817,32046.6
A00440,David Zabala,Rowan Blackwell,Southeast,Mass Affluent,Trust,Alternatives,0.0735,28821.64
A00441,Stephanie Kirkland,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,US Equity,0.5356,95621.56
A00441,Stephanie Kirkland,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,International Equity,0.1984,35429.37
A00441,Stephanie Kirkland,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,Fixed Income,0.2438,43527.36
A00441,Stephanie Kirkland,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,Cash & Equivalents,0.0111,1976.09
A00441,Stephanie Kirkland,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,Alternatives,0.0111,1976.09
A00442,Karen Delacroix,Rowan Blackwell,Southeast,Mass Affluent,401(k) Rollover,US Equity,0.4344,23265.08
A00442,Karen Delacroix,Rowan Blackwell,Southeast,Mass Affluent,401(k) Rollover,International Equity,0.1735,9292.28
A00442,Karen Delacroix,Rowan Blackwell,Southeast,Mass Affluent,401(k) Rollover,Fixed Income,0.2633,14099.36
A00442,Karen Delacroix,Rowan Blackwell,Southeast,Mass Affluent,401(k) Rollover,Cash & Equivalents,0.1197,6411.18
A00442,Karen Delacroix,Rowan Blackwell,Southeast,Mass Affluent,401(k) Rollover,Alternatives,0.0091,485.14
A00443,Karen Delacroix,Rowan Blackwell,Southeast,Mass Affluent,Trust,US Equity,0.47,37354.99
A00443,Karen Delacroix,Rowan Blackwell,Southeast,Mass Affluent,Trust,International Equity,0.1658,13176.96
A00443,Karen Delacroix,Rowan Blackwell,Southeast,Mass Affluent,Trust,Fixed Income,0.2652,21081.67
A00443,Karen Delacroix,Rowan Blackwell,Southeast,Mass Affluent,Trust,Cash & Equivalents,0.0831,6606.95
A00443,Karen Delacroix,Rowan Blackwell,Southeast,Mass Affluent,Trust,Alternatives,0.0159,1264.1
A00444,Jeffrey Sandoval,Priya Raghunathan,Midwest,Ultra High Net Worth,Trust,US Equity,0.3855,2309809.34
A00444,Jeffrey Sandoval,Priya Raghunathan,Midwest,Ultra High Net Worth,Trust,International Equity,0.2551,1528812.7
A00444,Jeffrey Sandoval,Priya Raghunathan,Midwest,Ultra High Net Worth,Trust,Fixed Income,0.1594,954878.74
A00444,Jeffrey Sandoval,Priya Raghunathan,Midwest,Ultra High Net Worth,Trust,Cash & Equivalents,0.011,66070.15
A00444,Jeffrey Sandoval,Priya Raghunathan,Midwest,Ultra High Net Worth,Trust,Alternatives,0.189,1132585.92
A00445,Jeffrey Sandoval,Priya Raghunathan,Midwest,Ultra High Net Worth,Roth IRA,US Equity,0.3103,2681726.19
A00445,Jeffrey Sandoval,Priya Raghunathan,Midwest,Ultra High Net Worth,Roth IRA,International Equity,0.2229,1927027.67
A00445,Jeffrey Sandoval,Priya Raghunathan,Midwest,Ultra High Net Worth,Roth IRA,Fixed Income,0.2308,1995019.58
A00445,Jeffrey Sandoval,Priya Raghunathan,Midwest,Ultra High Net Worth,Roth IRA,Cash & Equivalents,0.0096,82867.39
A00445,Jeffrey Sandoval,Priya Raghunathan,Midwest,Ultra High Net Worth,Roth IRA,Alternatives,0.2264,1956939.16
A00446,Ronald Grimaldi,Declan Moreau,West,Ultra High Net Worth,Trust,US Equity,0.3872,4367561.48
A00446,Ronald Grimaldi,Declan Moreau,West,Ultra High Net Worth,Trust,International Equity,0.2195,2476315.56
A00446,Ronald Grimaldi,Declan Moreau,West,Ultra High Net Worth,Trust,Fixed Income,0.189,2131427.26
A00446,Ronald Grimaldi,Declan Moreau,West,Ultra High Net Worth,Trust,Cash & Equivalents,0.0134,151472.45
A00446,Ronald Grimaldi,Declan Moreau,West,Ultra High Net Worth,Trust,Alternatives,0.1909,2152879.21
A00447,Ronald Grimaldi,Declan Moreau,West,Ultra High Net Worth,Taxable Brokerage,US Equity,0.369,2177620.04
A00447,Ronald Grimaldi,Declan Moreau,West,Ultra High Net Worth,Taxable Brokerage,International Equity,0.185,1091371.45
A00447,Ronald Grimaldi,Declan Moreau,West,Ultra High Net Worth,Taxable Brokerage,Fixed Income,0.1934,1141134.95
A00447,Ronald Grimaldi,Declan Moreau,West,Ultra High Net Worth,Taxable Brokerage,Cash & Equivalents,0.0503,296993.32
A00447,Ronald Grimaldi,Declan Moreau,West,Ultra High Net Worth,Taxable Brokerage,Alternatives,0.2023,1193631.08
A00448,Sandra Galloway,Camille Okafor,West,Mass Affluent,Taxable Brokerage,US Equity,0.4555,179760.11
A00448,Sandra Galloway,Camille Okafor,West,Mass Affluent,Taxable Brokerage,International Equity,0.166,65498.99
A00448,Sandra Galloway,Camille Okafor,West,Mass Affluent,Taxable Brokerage,Fixed Income,0.2776,109540.67
A00448,Sandra Galloway,Camille Okafor,West,Mass Affluent,Taxable Brokerage,Cash & Equivalents,0.09,35520.84
A00448,Sandra Galloway,Camille Okafor,West,Mass Affluent,Taxable Brokerage,Alternatives,0.0109,4292.04
A00449,Matthew Petrov,Declan Moreau,West,Mass Affluent,Taxable Brokerage,US Equity,0.4784,215625.86
A00449,Matthew Petrov,Declan Moreau,West,Mass Affluent,Taxable Brokerage,International Equity,0.2025,91272.63
A00449,Matthew Petrov,Declan Moreau,West,Mass Affluent,Taxable Brokerage,Fixed Income,0.2522,113657.61
A00449,Matthew Petrov,Declan Moreau,West,Mass Affluent,Taxable Brokerage,Cash & Equivalents,0.0463,20872.34
A00449,Matthew Petrov,Declan Moreau,West,Mass Affluent,Taxable Brokerage,Alternatives,0.0207,9308.6
A00450,Sandra Ashford,Warren Tsai,West,Ultra High Net Worth,Traditional IRA,US Equity,0.4212,2821130.89
A00450,Sandra Ashford,Warren Tsai,West,Ultra High Net Worth,Traditional IRA,International Equity,0.2045,1369736.48
A00450,Sandra Ashford,Warren Tsai,West,Ultra High Net Worth,Traditional IRA,Fixed Income,0.1812,1213821.2
A00450,Sandra Ashford,Warren Tsai,West,Ultra High Net Worth,Traditional IRA,Cash & Equivalents,0.0254,169998.69
A00450,Sandra Ashford,Warren Tsai,West,Ultra High Net Worth,Traditional IRA,Alternatives,0.1676,1122821.95
A00451,Sandra Ashford,Warren Tsai,West,Ultra High Net Worth,Roth IRA,US Equity,0.3484,1410539.05
A00451,Sandra Ashford,Warren Tsai,West,Ultra High Net Worth,Roth IRA,International Equity,0.2422,980554.34
A00451,Sandra Ashford,Warren Tsai,West,Ultra High Net Worth,Roth IRA,Fixed Income,0.1672,676847.7
A00451,Sandra Ashford,Warren Tsai,West,Ultra High Net Worth,Roth IRA,Cash & Equivalents,0.0932,377313.9
A00451,Sandra Ashford,Warren Tsai,West,Ultra High Net Worth,Roth IRA,Alternatives,0.149,603001.92
A00452,Sandra Ashford,Warren Tsai,West,Ultra High Net Worth,Taxable Brokerage,US Equity,0.3915,7254481.56
A00452,Sandra Ashford,Warren Tsai,West,Ultra High Net Worth,Taxable Brokerage,International Equity,0.2027,3755661.76
A00452,Sandra Ashford,Warren Tsai,West,Ultra High Net Worth,Taxable Brokerage,Fixed Income,0.2529,4687387.78
A00452,Sandra Ashford,Warren Tsai,West,Ultra High Net Worth,Taxable Brokerage,Cash & Equivalents,0.0109,201845.58
A00452,Sandra Ashford,Warren Tsai,West,Ultra High Net Worth,Taxable Brokerage,Alternatives,0.142,2632332.89
A00453,Jeffrey Wexler,Nina Castellanos,Southeast,Mass Affluent,401(k) Rollover,US Equity,0.4691,34548.92
A00453,Jeffrey Wexler,Nina Castellanos,Southeast,Mass Affluent,401(k) Rollover,International Equity,0.1348,9930.92
A00453,Jeffrey Wexler,Nina Castellanos,Southeast,Mass Affluent,401(k) Rollover,Fixed Income,0.2974,21902.69
A00453,Jeffrey Wexler,Nina Castellanos,Southeast,Mass Affluent,401(k) Rollover,Cash & Equivalents,0.0887,6531.16
A00453,Jeffrey Wexler,Nina Castellanos,Southeast,Mass Affluent,401(k) Rollover,Alternatives,0.0101,743.33
A00454,Jeffrey Wexler,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,US Equity,0.4499,144666.68
A00454,Jeffrey Wexler,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,International Equity,0.1581,50838.41
A00454,Jeffrey Wexler,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,Fixed Income,0.2732,87845.45
A00454,Jeffrey Wexler,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,Cash & Equivalents,0.0572,18406.65
A00454,Jeffrey Wexler,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,Alternatives,0.0617,19830.71
A00455,David Castellano,Priya Raghunathan,Midwest,High Net Worth,Roth IRA,US Equity,0.4243,325471.43
A00455,David Castellano,Priya Raghunathan,Midwest,High Net Worth,Roth IRA,International Equity,0.2447,187730.18
A00455,David Castellano,Priya Raghunathan,Midwest,High Net Worth,Roth IRA,Fixed Income,0.2258,173183.11
A00455,David Castellano,Priya Raghunathan,Midwest,High Net Worth,Roth IRA,Cash & Equivalents,0.0394,30190.64
A00455,David Castellano,Priya Raghunathan,Midwest,High Net Worth,Roth IRA,Alternatives,0.0658,50460.39
A00456,David Castellano,Priya Raghunathan,Midwest,High Net Worth,401(k) Rollover,US Equity,0.5437,722207.35
A00456,David Castellano,Priya Raghunathan,Midwest,High Net Worth,401(k) Rollover,International Equity,0.1483,197055.36
A00456,David Castellano,Priya Raghunathan,Midwest,High Net Worth,401(k) Rollover,Fixed Income,0.1933,256750.34
A00456,David Castellano,Priya Raghunathan,Midwest,High Net Worth,401(k) Rollover,Cash & Equivalents,0.029,38523.1
A00456,David Castellano,Priya Raghunathan,Midwest,High Net Worth,401(k) Rollover,Alternatives,0.0857,113840.45
A00457,Jennifer Petrov,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,US Equity,0.4436,82115.04
A00457,Jennifer Petrov,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,International Equity,0.129,23877.14
A00457,Jennifer Petrov,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,Fixed Income,0.2535,46914.19
A00457,Jennifer Petrov,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,Cash & Equivalents,0.0871,16114.4
A00457,Jennifer Petrov,Rowan Blackwell,Southeast,Mass Affluent,Traditional IRA,Alternatives,0.0868,16069.13
A00458,David Thorne,Marcus Ellery,Midwest,Mass Affluent,Traditional IRA,US Equity,0.475,36859.49
A00458,David Thorne,Marcus Ellery,Midwest,Mass Affluent,Traditional IRA,International Equity,0.1821,14127.09
A00458,David Thorne,Marcus Ellery,Midwest,Mass Affluent,Traditional IRA,Fixed Income,0.2569,19932.52
A00458,David Thorne,Marcus Ellery,Midwest,Mass Affluent,Traditional IRA,Cash & Equivalents,0.0764,5930.7
A00458,David Thorne,Marcus Ellery,Midwest,Mass Affluent,Traditional IRA,Alternatives,0.0096,748.5
A00459,David Thorne,Marcus Ellery,Midwest,Mass Affluent,Roth IRA,US Equity,0.4014,50579.74
A00459,David Thorne,Marcus Ellery,Midwest,Mass Affluent,Roth IRA,International Equity,0.1783,22462.19
A00459,David Thorne,Marcus Ellery,Midwest,Mass Affluent,Roth IRA,Fixed Income,0.2468,31098.32
A00459,David Thorne,Marcus Ellery,Midwest,Mass Affluent,Roth IRA,Cash & Equivalents,0.0904,11390.86
A00459,David Thorne,Marcus Ellery,Midwest,Mass Affluent,Roth IRA,Alternatives,0.0832,10482.39
A00460,David Thorne,Marcus Ellery,Midwest,Mass Affluent,Trust,US Equity,0.4485,37265.59
A00460,David Thorne,Marcus Ellery,Midwest,Mass Affluent,Trust,International Equity,0.1165,9677.83
A00460,David Thorne,Marcus Ellery,Midwest,Mass Affluent,Trust,Fixed Income,0.2852,23698.38
A00460,David Thorne,Marcus Ellery,Midwest,Mass Affluent,Trust,Cash & Equivalents,0.0485,4025.68
A00460,David Thorne,Marcus Ellery,Midwest,Mass Affluent,Trust,Alternatives,0.1013,8417.96
A00461,Andrew Hargrove,Nina Castellanos,Southeast,Mass Affluent,401(k) Rollover,US Equity,0.5477,54717.69
A00461,Andrew Hargrove,Nina Castellanos,Southeast,Mass Affluent,401(k) Rollover,International Equity,0.1489,14871.89
A00461,Andrew Hargrove,Nina Castellanos,Southeast,Mass Affluent,401(k) Rollover,Fixed Income,0.271,27067.16
A00461,Andrew Hargrove,Nina Castellanos,Southeast,Mass Affluent,401(k) Rollover,Cash & Equivalents,0.0214,2139.79
A00461,Andrew Hargrove,Nina Castellanos,Southeast,Mass Affluent,401(k) Rollover,Alternatives,0.011,1100.02
A00462,Andrew Hargrove,Nina Castellanos,Southeast,Mass Affluent,Traditional IRA,US Equity,0.4405,47448.73
A00462,Andrew Hargrove,Nina Castellanos,Southeast,Mass Affluent,Traditional IRA,International Equity,0.1586,17088.43
A00462,Andrew Hargrove,Nina Castellanos,Southeast,Mass Affluent,Traditional IRA,Fixed Income,0.2614,28152.74
A00462,Andrew Hargrove,Nina Castellanos,Southeast,Mass Affluent,Traditional IRA,Cash & Equivalents,0.1178,12690.51
A00462,Andrew Hargrove,Nina Castellanos,Southeast,Mass Affluent,Traditional IRA,Alternatives,0.0217,2338.17
A00463,Andrew Hargrove,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,US Equity,0.4855,47590.33
A00463,Andrew Hargrove,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,International Equity,0.1543,15122.19
A00463,Andrew Hargrove,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,Fixed Income,0.2812,27562.81
A00463,Andrew Hargrove,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,Cash & Equivalents,0.0691,6774.67
A00463,Andrew Hargrove,Nina Castellanos,Southeast,Mass Affluent,Roth IRA,Alternatives,0.0099,974.48
A00464,William Yates,Priya Raghunathan,Midwest,Mass Affluent,Taxable Brokerage,US Equity,0.4425,65283.16
A00464,William Yates,Priya Raghunathan,Midwest,Mass Affluent,Taxable Brokerage,International Equity,0.1698,25056.7
A00464,William Yates,Priya Raghunathan,Midwest,Mass Affluent,Taxable Brokerage,Fixed Income,0.2912,42964.15
A00464,William Yates,Priya Raghunathan,Midwest,Mass Affluent,Taxable Brokerage,Cash & Equivalents,0.0849,12522.06
A00464,William Yates,Priya Raghunathan,Midwest,Mass Affluent,Taxable Brokerage,Alternatives,0.0117,1720.42
A00465,William Yates,Priya Raghunathan,Midwest,Mass Affluent,Trust,US Equity,0.4505,41538.35
A00465,William Yates,Priya Raghunathan,Midwest,Mass Affluent,Trust,International Equity,0.1337,12324.07
A00465,William Yates,Priya Raghunathan,Midwest,Mass Affluent,Trust,Fixed Income,0.3385,31208.01
A00465,William Yates,Priya Raghunathan,Midwest,Mass Affluent,Trust,Cash & Equivalents,0.0329,3034.22
A00465,William Yates,Priya Raghunathan,Midwest,Mass Affluent,Trust,Alternatives,0.0444,4093.95
A00466,William Yates,Priya Raghunathan,Midwest,Mass Affluent,Traditional IRA,US Equity,0.5394,54712.24
A00466,William Yates,Priya Raghunathan,Midwest,Mass Affluent,Traditional IRA,International Equity,0.1359,13780.07
A00466,William Yates,Priya Raghunathan,Midwest,Mass Affluent,Traditional IRA,Fixed Income,0.2463,24976.0
