month,account_id,client_id,client_name,advisor_name,region,segment,account_type,account_open_date,beginning_value,contributions,withdrawals,net_flow,market_gain_loss,ending_value,account_return,benchmark_return,is_closed
2024-10-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,29345.02,2087.31,496.21,1591.1,403.46,31339.58,0.013749,0.014,0
2024-11-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,31339.58,1806.88,0.0,1806.88,-407.3,32739.16,-0.012996,-0.008,0
2024-12-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,32739.16,1155.18,0.0,1155.18,1040.05,34934.39,0.031768,0.031,0
2025-01-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,34934.39,978.79,0.0,978.79,321.7,36234.88,0.009209,0.012,0
2025-02-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,36234.88,0.0,0.0,0.0,-713.12,35521.76,-0.01968,-0.024,0
2025-03-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,35521.76,3206.82,0.0,3206.82,855.52,39584.1,0.024084,0.018,0
2025-04-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,39584.1,2483.4,0.0,2483.4,1067.36,43134.86,0.026964,0.026,0
2025-05-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,43134.86,0.0,0.0,0.0,93.84,43228.7,0.002175,0.007,0
2025-06-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,43228.7,0.0,0.0,0.0,-2114.52,41114.18,-0.048915,-0.041,0
2025-07-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,41114.18,0.0,0.0,0.0,319.7,41433.88,0.007776,0.009,0
2025-08-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,41433.88,0.0,0.0,0.0,1439.39,42873.27,0.034739,0.033,0
2025-09-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,42873.27,929.83,0.0,929.83,1009.64,44812.74,0.023549,0.015,0
2025-10-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,44812.74,1510.81,0.0,1510.81,918.5,47242.05,0.020496,0.022,0
2025-11-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,47242.05,0.0,0.0,0.0,-873.35,46368.7,-0.018487,-0.013,0
2025-12-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,46368.7,3587.37,0.0,3587.37,1226.13,51182.2,0.026443,0.028,0
2026-01-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,51182.2,0.0,0.0,0.0,460.94,51643.14,0.009006,0.011,0
2026-02-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,51643.14,0.0,0.0,0.0,1582.2,53225.34,0.030637,0.019,0
2026-03-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,53225.34,3066.71,0.0,3066.71,-324.75,55967.3,-0.006101,-0.006,0
2026-04-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,55967.3,1251.08,0.0,1251.08,1539.04,58757.42,0.027499,0.024,0
2026-05-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,58757.42,0.0,0.0,0.0,1176.79,59934.21,0.020028,0.016,0
2026-06-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,59934.21,0.0,0.0,0.0,639.41,60573.62,0.010669,0.008,0
2026-07-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,60573.62,1260.38,0.0,1260.38,1814.72,63648.72,0.029959,0.03,0
2026-08-01,A00384,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Taxable Brokerage,2022-10-12,63648.72,0.0,0.0,0.0,67.92,63716.64,0.001067,0.013,0
2024-09-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,33105.27,0.0,0.0,0.0,747.6,33852.87,0.022583,0.021,0
2024-10-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,33852.87,1124.48,0.0,1124.48,326.89,35304.24,0.009656,0.014,0
2024-11-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,35304.24,0.0,0.0,0.0,-356.92,34947.32,-0.01011,-0.008,0
2024-12-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,34947.32,2904.6,0.0,2904.6,940.98,38792.9,0.026926,0.031,0
2025-01-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,38792.9,0.0,0.0,0.0,807.18,39600.08,0.020807,0.012,0
2025-02-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,39600.08,0.0,666.59,-666.59,-1042.09,37891.4,-0.026315,-0.024,0
2025-03-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,37891.4,2483.4,0.0,2483.4,517.02,40891.82,0.013645,0.018,0
2025-04-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,40891.82,0.0,0.0,0.0,1029.93,41921.75,0.025187,0.026,0
2025-05-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,41921.75,1967.11,0.0,1967.11,423.56,44312.42,0.010104,0.007,0
2025-06-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,44312.42,0.0,0.0,0.0,-2085.21,42227.21,-0.047057,-0.041,0
2025-07-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,42227.21,0.0,0.0,0.0,103.4,42330.61,0.002449,0.009,0
2025-08-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,42330.61,0.0,0.0,0.0,1373.65,43704.26,0.032451,0.033,0
2025-09-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,43704.26,0.0,0.0,0.0,1054.41,44758.67,0.024126,0.015,0
2025-10-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,44758.67,0.0,0.0,0.0,923.86,45682.53,0.020641,0.022,0
2025-11-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,45682.53,2313.66,0.0,2313.66,-100.21,47895.98,-0.002194,-0.013,0
2025-12-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,47895.98,1609.08,0.0,1609.08,1226.22,50731.28,0.025602,0.028,0
2026-01-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,50731.28,0.0,0.0,0.0,1325.21,52056.49,0.026122,0.011,0
2026-02-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,52056.49,2186.21,0.0,2186.21,412.61,54655.31,0.007926,0.019,0
2026-03-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,54655.31,3704.81,0.0,3704.81,-596.85,57763.27,-0.01092,-0.006,0
2026-04-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,57763.27,0.0,0.0,0.0,2134.25,59897.52,0.036948,0.024,0
2026-05-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,59897.52,0.0,0.0,0.0,1136.48,61034.0,0.018974,0.016,0
2026-06-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,61034.0,0.0,0.0,0.0,613.59,61647.59,0.010053,0.008,0
2026-07-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,61647.59,2389.3,0.0,2389.3,2090.13,66127.02,0.033905,0.03,0
2026-08-01,A00385,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,401(k) Rollover,2016-07-15,66127.02,1338.32,2327.39,-989.07,-94.13,65043.82,-0.001424,0.013,0
2024-09-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,26567.79,0.0,0.0,0.0,619.04,27186.83,0.023301,0.021,0
2024-10-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,27186.83,0.0,0.0,0.0,585.77,27772.6,0.021546,0.014,0
2024-11-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,27772.6,969.62,0.0,969.62,-257.28,28484.94,-0.009264,-0.008,0
2024-12-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,28484.94,2495.09,0.0,2495.09,934.46,31914.49,0.032806,0.031,0
2025-01-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,31914.49,2304.43,0.0,2304.43,534.85,34753.77,0.016759,0.012,0
2025-02-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,34753.77,1451.36,0.0,1451.36,-612.01,35593.12,-0.01761,-0.024,0
2025-03-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,35593.12,1640.57,0.0,1640.57,916.59,38150.28,0.025752,0.018,0
2025-04-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,38150.28,0.0,0.0,0.0,851.55,39001.83,0.022321,0.026,0
2025-05-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,39001.83,0.0,0.0,0.0,442.51,39444.34,0.011346,0.007,0
2025-06-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,39444.34,0.0,0.0,0.0,-1758.49,37685.85,-0.044581,-0.041,0
2025-07-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,37685.85,0.0,0.0,0.0,364.47,38050.32,0.009671,0.009,0
2025-08-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,38050.32,0.0,0.0,0.0,1591.05,39641.37,0.041814,0.033,0
2025-09-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,39641.37,803.82,0.0,803.82,910.34,41355.53,0.022964,0.015,0
2025-10-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,41355.53,1528.33,0.0,1528.33,1103.09,43986.95,0.026673,0.022,0
2025-11-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,43986.95,1203.31,0.0,1203.31,-397.22,44793.04,-0.00903,-0.013,0
2025-12-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,44793.04,1040.64,0.0,1040.64,1271.19,47104.87,0.028379,0.028,0
2026-01-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,47104.87,0.0,0.0,0.0,890.17,47995.04,0.018898,0.011,0
2026-02-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,47995.04,1157.59,0.0,1157.59,572.2,49724.83,0.011922,0.019,0
2026-03-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,49724.83,2722.6,0.0,2722.6,-208.64,52238.79,-0.004196,-0.006,0
2026-04-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,52238.79,1209.13,0.0,1209.13,1371.13,54819.05,0.026247,0.024,0
2026-05-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,54819.05,2150.83,0.0,2150.83,944.93,57914.81,0.017237,0.016,0
2026-06-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,57914.81,0.0,0.0,0.0,369.1,58283.91,0.006373,0.008,0
2026-07-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,58283.91,0.0,0.0,0.0,2046.39,60330.3,0.035111,0.03,0
2026-08-01,A00386,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Trust,2024-02-04,60330.3,0.0,0.0,0.0,254.08,60584.38,0.004211,0.013,0
2024-09-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,31611.27,334.84,0.0,334.84,540.09,32486.2,0.017085,0.021,0
2024-10-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,32486.2,0.0,0.0,0.0,585.22,33071.42,0.018014,0.014,0
2024-11-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,33071.42,0.0,0.0,0.0,-226.23,32845.19,-0.006841,-0.008,0
2024-12-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,32845.19,1847.55,0.0,1847.55,1188.57,35881.31,0.036187,0.031,0
2025-01-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,35881.31,0.0,0.0,0.0,348.02,36229.33,0.009699,0.012,0
2025-02-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,36229.33,692.54,0.0,692.54,-1087.59,35834.28,-0.03002,-0.024,0
2025-03-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,35834.28,0.0,0.0,0.0,610.51,36444.79,0.017037,0.018,0
2025-04-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,36444.79,3170.23,0.0,3170.23,1101.61,40716.63,0.030227,0.026,0
2025-05-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,40716.63,2257.48,0.0,2257.48,215.58,43189.69,0.005295,0.007,0
2025-06-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,43189.69,0.0,0.0,0.0,-1530.61,41659.08,-0.035439,-0.041,0
2025-07-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,41659.08,0.0,0.0,0.0,579.1,42238.18,0.013901,0.009,0
2025-08-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,42238.18,0.0,0.0,0.0,1434.72,43672.9,0.033967,0.033,0
2025-09-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,43672.9,0.0,0.0,0.0,285.99,43958.89,0.006548,0.015,0
2025-10-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,43958.89,0.0,0.0,0.0,1360.26,45319.15,0.030944,0.022,0
2025-11-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,45319.15,0.0,0.0,0.0,-924.92,44394.23,-0.020409,-0.013,0
2025-12-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,44394.23,1367.81,0.0,1367.81,1243.31,47005.35,0.028006,0.028,0
2026-01-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,47005.35,1786.17,0.0,1786.17,699.69,49491.21,0.014885,0.011,0
2026-02-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,49491.21,607.66,721.49,-113.83,771.48,50148.86,0.015588,0.019,0
2026-03-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,50148.86,0.0,0.0,0.0,-117.75,50031.11,-0.002348,-0.006,0
2026-04-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,50031.11,2130.23,1063.16,1067.07,1287.92,52386.1,0.025742,0.024,0
2026-05-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,52386.1,1032.26,579.08,453.18,1140.47,53979.75,0.02177,0.016,0
2026-06-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,53979.75,0.0,0.0,0.0,568.28,54548.03,0.010528,0.008,0
2026-07-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,54548.03,0.0,0.0,0.0,2008.6,56556.63,0.036823,0.03,0
2026-08-01,A00387,C0193,Emily Delacroix,Dana Whitfield,Midwest,Mass Affluent,Traditional IRA,2020-09-22,56556.63,625.09,254.38,370.71,342.47,57269.81,0.006055,0.013,0
2024-09-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,67487.37,0.0,0.0,0.0,1226.38,68713.75,0.018172,0.021,0
2024-10-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,68713.75,696.28,0.0,696.28,611.37,70021.4,0.008897,0.014,0
2024-11-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,70021.4,0.0,2470.94,-2470.94,-1128.95,66421.51,-0.016123,-0.008,0
2024-12-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,66421.51,1097.79,0.0,1097.79,1572.75,69092.05,0.023678,0.031,0
2025-01-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,69092.05,0.0,0.0,0.0,223.67,69315.72,0.003237,0.012,0
2025-02-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,69315.72,0.0,0.0,0.0,-1554.95,67760.77,-0.022433,-0.024,0
2025-03-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,67760.77,2342.61,0.0,2342.61,579.62,70683.0,0.008554,0.018,0
2025-04-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,70683.0,2872.69,1909.57,963.12,1680.89,73327.01,0.023781,0.026,0
2025-05-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,73327.01,296.7,0.0,296.7,411.24,74034.95,0.005608,0.007,0
2025-06-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,74034.95,277.74,0.0,277.74,-2889.95,71422.74,-0.039035,-0.041,0
2025-07-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,71422.74,0.0,2481.68,-2481.68,161.76,69102.82,0.002265,0.009,0
2025-08-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,69102.82,0.0,0.0,0.0,2550.79,71653.61,0.036913,0.033,0
2025-09-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,71653.61,0.0,0.0,0.0,1993.07,73646.68,0.027815,0.015,0
2025-10-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,73646.68,0.0,0.0,0.0,1480.86,75127.54,0.020108,0.022,0
2025-11-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,75127.54,1073.36,0.0,1073.36,-1685.38,74515.52,-0.022434,-0.013,0
2025-12-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,74515.52,0.0,0.0,0.0,1888.04,76403.56,0.025338,0.028,0
2026-01-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,76403.56,0.0,0.0,0.0,902.9,77306.46,0.011817,0.011,0
2026-02-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,77306.46,1629.73,2717.25,-1087.52,990.7,77209.64,0.012815,0.019,0
2026-03-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,77209.64,0.0,0.0,0.0,-1272.36,75937.28,-0.016479,-0.006,0
2026-04-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,75937.28,1072.42,2066.59,-994.17,1469.97,76413.08,0.019358,0.024,0
2026-05-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,76413.08,679.18,0.0,679.18,1227.44,78319.7,0.016063,0.016,0
2026-06-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,78319.7,1652.4,0.0,1652.4,-885.98,79086.12,-0.011312,0.008,0
2026-07-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,79086.12,1053.65,1956.34,-902.69,1982.77,80166.2,0.025071,0.03,0
2026-08-01,A00388,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,401(k) Rollover,2024-09-01,80166.2,1713.98,0.0,1713.98,1378.89,83259.07,0.0172,0.013,0
2024-09-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,28144.4,0.0,0.0,0.0,495.2,28639.6,0.017595,0.021,0
2024-10-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,28639.6,0.0,610.44,-610.44,511.0,28540.16,0.017843,0.014,0
2024-11-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,28540.16,0.0,0.0,0.0,-247.09,28293.07,-0.008658,-0.008,0
2024-12-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,28293.07,1605.69,0.0,1605.69,903.67,30802.43,0.03194,0.031,0
2025-01-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,30802.43,1193.74,0.0,1193.74,551.49,32547.66,0.017904,0.012,0
2025-02-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,32547.66,0.0,0.0,0.0,-750.21,31797.45,-0.023049,-0.024,0
2025-03-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,31797.45,2638.55,0.0,2638.55,555.26,34991.26,0.017462,0.018,0
2025-04-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,34991.26,820.0,0.0,820.0,727.22,36538.48,0.020783,0.026,0
2025-05-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,36538.48,0.0,641.77,-641.77,462.51,36359.22,0.012658,0.007,0
2025-06-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,36359.22,0.0,0.0,0.0,-1570.43,34788.79,-0.043192,-0.041,0
2025-07-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,34788.79,0.0,0.0,0.0,554.09,35342.88,0.015927,0.009,0
2025-08-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,35342.88,0.0,0.0,0.0,1053.95,36396.83,0.029821,0.033,0
2025-09-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,36396.83,0.0,0.0,0.0,644.59,37041.42,0.01771,0.015,0
2025-10-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,37041.42,0.0,0.0,0.0,781.41,37822.83,0.021096,0.022,0
2025-11-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,37822.83,0.0,0.0,0.0,-158.06,37664.77,-0.004179,-0.013,0
2025-12-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,37664.77,2364.31,0.0,2364.31,1109.12,41138.2,0.029447,0.028,0
2026-01-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,41138.2,0.0,0.0,0.0,720.56,41858.76,0.017516,0.011,0
2026-02-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,41858.76,1540.08,0.0,1540.08,947.14,44345.98,0.022627,0.019,0
2026-03-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,44345.98,0.0,0.0,0.0,-69.8,44276.18,-0.001574,-0.006,0
2026-04-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,44276.18,3142.23,0.0,3142.23,872.21,48290.62,0.019699,0.024,0
2026-05-01,A00389,C0194,Lisa Emmerich,Camille Okafor,West,Mass Affluent,Roth IRA,2017-10-08,48290.62,0.0,0.0,0.0,755.45,49046.07,0.015644,0.016,0
